"2018185725","2018185725131500","1315","0","aggravated-assault","aggravated-assault","3/19/2018 8:15:00 PM","","3/20/2018 12:15:00 AM","W IRVINGTON PL / N BROADWAY ST","3144170","1686622","-104.98750670","39.71746320","3","311","baker","1","0"
"2018184265","2018184265544100","5441","0","traffic-accident","traffic-accident","3/19/2018 7:40:00 AM","","3/19/2018 7:59:00 AM","5300 BLOCK N QUARI ST","3183689","1714471","-104.84631720","39.79321660","5","521","montbello","0","1"
"2018185745","2018185745549900","5499","0","traf-other","all-other-crimes","3/19/2018 8:28:00 PM","","3/19/2018 9:40:00 PM","W 5TH AVE / N KNOX CT","3131505","1689124","-105.03248150","39.72451920","4","411","barnum","1","0"
"2018184890","2018184890299900","2999","0","criminal-mischief-other","public-disorder","3/19/2018 2:00:00 AM","3/19/2018 9:00:00 AM","3/19/2018 1:02:00 PM","2015 S XAVIER ST","3126561","1673092","-105.05033990","39.68057630","4","421","harvey-park","1","0"
"2018185560","2018185560549900","5499","0","traf-other","all-other-crimes","3/19/2018 6:16:00 PM","","3/19/2018 11:42:00 PM","E HAMPDEN AVE / S GLENCOE ST","3161579","1663265","-104.92614750","39.65305720","3","324","southmoor-park","1","0"
"20186002523","20186002523230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","3/19/2018 9:30:00 AM","3/19/2018 9:30:00 AM","3/19/2018 9:47:00 AM","1122 S EMERSON ST","3147214","1678857","-104.97684520","39.696099","3","312","washington-park-west","1","0"
"2018184759","2018184759540100","5401","0","traffic-accident-hit-and-run","traffic-accident","3/19/2018 9:00:00 AM","","3/19/2018 12:26:00 PM","3500 BLOCK W UNION AVE","3131791","1655267","-105.03208470","39.63156930","4","423","fort-logan","0","1"
"2018185650","2018185650299900","2999","0","criminal-mischief-other","public-disorder","3/19/2018 7:17:00 PM","","3/19/2018 7:17:00 PM","1107 N SANTA FE DR","3140929","1692612","-104.99891010","39.73395660","1","123","lincoln-park","1","0"
"2018184042","2018184042549900","5499","0","traf-other","all-other-crimes","3/19/2018 4:20:00 AM","","3/19/2018 6:22:00 AM","S HAVANA ST / E GIRARD AVE","3178385","1664811","-104.86642410","39.65699470","3","323","hampden","1","0"
"2018185232","2018185232239900","2399","0","theft-other","larceny","3/16/2018 11:00:00 PM","","3/19/2018 4:30:00 PM","1020 15TH ST","3141496","1697113","-104.99680550","39.746304","6","611","cbd","1","0"
"2018186085","2018186085549900","5499","0","traf-other","all-other-crimes","3/20/2018 1:35:00 AM","","3/20/2018 4:43:00 AM","N COLORADO BLVD / E 3RD AVE","3157328","1687974","-104.94070440","39.72096160","3","311","cherry-creek","1","0"
"2018185553","2018185553299901","2999","1","criminal-mischief-mtr-veh","public-disorder","3/19/2018 6:10:00 PM","","3/19/2018 7:37:00 PM","2500 BLK S ZENOBIA ST","3126285","1670675","-105.05136290","39.67394480","4","421","harvey-park","1","0"
"2018185390","2018185390544100","5441","0","traffic-accident","traffic-accident","3/19/2018 5:01:00 PM","","3/19/2018 5:01:00 PM","I270 HWYWB / N NORTHFIELD QUEBEC ST","3168363","1710683","-104.90094410","39.78310830","5","511","stapleton","0","1"
"2018181207","2018181207531200","5312","0","disturbing-the-peace","public-disorder","3/17/2018 7:40:00 PM","","3/17/2018 7:40:00 PM","500 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
